Country Code,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
SWE,IT.NET.BBND.P2,2.803536284,6.597141561,9.416290856,12.23267418,15.68295254,27.90248028,27.36317998,30.3428627,31.42809103,31.62316641,31.9433795,31.98005432,32.2040715,32.72624001,33.85641403,35.80397237,37.41119745,38.91850051,39.5330035,40.24085778,41.38493247,
SWE,IT.MLT.MAIN.P2,68.18560536,66.91546994,65.56653002,64.57064542,63.26569791,62.34356716,60.98174341,60.0244092,57.79290436,55.19115198,50.41954521,47.3469875,43.68820218,40.84444235,38.98594643,36.40228573,31.56062211,26.42806144,21.70067746,17.44642166,14.64076841,
SWE,NY.GDP.MKTP.KD.ZG,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.94418192,4.800611582
SWE,SI.POV.GINI,27.2,,,25.3,26.1,26.8,26.4,27.1,28.1,27.3,27.7,27.6,27.6,28.8,28.4,29.2,29.6,28.8,30,29.3,,
SWE,SE.XPD.TOTL.GD.ZS,6.740149975,6.617640018,6.924349785,6.791429996,6.663109779,6.506400108,6.364290237,6.171589851,6.344550133,6.749710083,6.522689819,6.366919994,7.536970139,7.611209869,7.573729992,7.443900108,7.618619919,7.568830013,7.640840054,,,
SWE,TX.VAL.TECH.MF.ZS,,,,,,,,16.803964,17.24577546,18.77013163,19.40775319,18.69319176,17.97844274,18.02041264,17.8738135,18.12533574,17.83173311,15.10635385,14.15969099,14.50098676,15.13066996,
SWE,FP.CPI.TOTL.ZG,0.899143734,2.405958341,2.158482136,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745,0.984269245,1.794499047,1.953535301,1.784150974,0.497367319,2.163197364
SWE,FR.INR.LNDP,3.7175,3.5575,3.415,3.3425,3.1125,2.715025,2.589455556,,,,,,,,,,,,,,,
SWE,SL.TLF.CACT.FE.ZS,58.35900116,58.49300003,58.5909996,58.7120018,58.40100098,58.82300186,59.22000122,59.67399979,59.78900146,59.34400177,58.93700027,59.47100067,59.72100067,60.20299911,60.39899826,60.68999863,60.74300003,60.99599838,61.1590004,61.18799973,60.62799835,61.65100098
SWE,SL.TLF.CACT.MA.ZS,66.53900146,66.86299896,66.53099823,66.48200226,66.41100311,67.04399872,67.48000336,67.69300079,67.88899994,67.3239975,67.40699768,67.40100098,67.26100159,67.63300323,67.60900116,67.34999847,67.43299866,67.6760025,67.64900208,67.69799805,68.13600159,68.00900269
SWE,LP.LPI.OVRL.XQ,,,,,,,,4.08,,,4.08,,3.85,,3.961349,,4.204593,,4.05,,,
SWE,CM.MKT.LCAP.GD.ZS,124.9218987,97.57361257,67.12310276,86.70202697,,,,,,,,,,,,,,,,,,
SWE,MS.MIL.XPND.GD.ZS,1.83267305,1.712747373,1.64115454,1.596789969,1.44128336,1.415888369,1.32720743,1.299981508,1.163747237,1.159804344,1.187128541,1.101691164,1.130110289,1.112520539,1.126447318,1.066502053,1.053016389,1.023179205,1.032246092,1.098943094,1.221397332,
SWE,IT.CEL.SETS.P2,71.74688458,80.67169016,89.10725716,98.31942048,97.7125802,100.7233071,105.6159381,110.4105571,108.4185358,112.1003165,117.0629429,120.9950659,124.1609811,124.9152424,127.0363865,129.4305347,127.5231707,126.3951989,126.6219452,128.4911022,126.6610986,
SWE,GC.NLD.TOTL.GD.ZS,3.085354697,1.632244039,-0.8645918,-0.918199805,0.162603694,1.418280261,2.014019428,3.242288748,2.032205701,-0.599461206,-0.227894652,0.026315048,-0.898456514,-1.356852316,-1.111244687,0.384417682,1.607689731,1.660160853,1.499552845,1.464605547,-3.075574102,
SWE,EN.URB.LCTY.UR.ZS,16.17354436,16.26049633,16.30075771,16.33332317,16.36282394,16.3912029,16.48107979,16.63173601,16.77796017,16.91273493,17.04939374,17.19186168,17.32773547,17.44664542,17.54265777,17.62895642,17.68255539,17.72049158,17.79357262,17.83654558,17.92579975,18.02442098
SWE,GB.XPD.RSDV.GD.ZS,,3.873800039,,3.579479933,3.361289978,3.35958004,3.474999905,3.233829975,3.469990015,3.395279884,3.167890072,3.187020063,3.230249882,3.260420084,3.101840019,3.219029903,3.247359991,3.362790108,3.321059942,3.387579918,3.527220011,
SWE,IC.LGL.CRED.XQ,,,,,,,,,,,,,,7,7,7,7,7,7,7,,
SWE,GC.TAX.TOTL.GD.ZS,29.85892496,27.89281277,26.76316689,26.89448063,27.25350276,28.55686546,28.56030814,28.50704068,27.47193716,27.23353846,27.39951886,26.6327334,26.30391073,26.46754063,26.51489081,27.13684171,28.1205047,28.12738509,27.9091466,27.41270183,26.85001235,
SWE,IC.REG.DURS.FE,,,,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7.5,7.5,,
SWE,IC.REG.DURS.MA,,,,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7.5,7.5,,
SWE,IC.GOV.DURS.ZS,,,,,,,,,,,,,,,4.9,,,,,,4.4,
SWE,IC.TAX.TOTL.CP.ZS,,,,,,54.1,54.1,53.8,53.8,53.9,52.1,52.1,52.1,52.1,49.1,49.1,49.1,49.1,49.1,49.1,,
SWE,SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,
SWE,SL.UEM.TOTL.FE.ZS,5.004000187,4.400000095,4.625,5.006999969,6.177000046,7.374000072,7.254000187,6.46999979,6.56099987,8.008000374,8.520000458,7.757999897,7.717000008,7.887000084,7.688000202,7.289000034,6.586999893,6.441999912,6.235000134,6.954999924,8.284999847,8.87899971
SWE,SL.UEM.TOTL.MA.ZS,5.894999981,5.03000021,5.284999847,6.046000004,7.156000137,7.59499979,6.903999805,5.880000114,5.93200016,8.657999992,8.68999958,7.837999821,8.217000008,8.19699955,8.187999725,7.559000015,7.356999874,6.97300005,6.473999977,6.71600008,8.295000076,8.461000443
SWE,SP.URB.TOTL.IN.ZS,84.026,84.071,84.133,84.196,84.258,84.319,84.43,84.588,84.746,84.902,85.056,85.297,85.62,85.936,86.247,86.553,86.852,87.146,87.431,87.708,87.977,88.238
CHE,IC.BUS.DISC.XQ,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
CHE,IC.CRD.INFO.XQ,,,,,,,,,,,,,,7,7,7,7,7,7,7,,
CHE,FS.AST.PRVT.GD.ZS,141.5467698,136.3546451,137.1206471,140.5032806,142.1344414,145.588709,149.4494538,152.733782,145.0895298,154.0815951,152.768281,154.9893001,160.8966231,162.5618276,163.357034,164.8693218,168.4981839,,,,,
CHE,EG.USE.ELEC.KH.PC,7845.634548,7992.277576,8031.432226,8195.120835,8205.829119,8305.371102,8360.576135,8163.295576,8305.923042,8021.223604,8174.408162,7928.19067,7886.094306,7807.058815,7520.166025,,,,,,,
CHE,EG.IMP.CONS.ZS,51.92762455,52.64060608,52.96260215,52.74472544,53.72223085,57.56062468,54.6939631,50.84727534,52.18256394,52.59980017,51.78082803,51.36720599,50.27706458,51.51977132,47.05136117,50.08899721,,,,,,
CHE,GC.XPN.TOTL.GD.ZS,18.47956446,17.48582372,19.43202669,18.2966004,18.10261222,17.73138427,16.81194526,16.26211789,15.75374581,16.79395734,16.5867457,16.49385284,16.38619287,16.64050949,16.5489543,16.87558993,17.05348614,16.98712533,16.47411774,16.5873111,19.72927454,
CHE,IT.NET.BBND.P2,0.789724068,1.950086424,6.304656945,10.78474522,16.75916271,22.59724623,27.48988396,31.5854277,33.53478981,35.53584712,37.31128521,38.93184665,40.11446287,42.39913339,43.09024053,44.60242685,45.05910977,46.31990051,45.55542119,46.82049942,46.54435514,
CHE,IT.MLT.MAIN.P2,73.29098776,74.98755079,74.61615924,73.24145657,71.73182216,69.71523319,67.33402092,65.37343462,63.3345844,66.52680655,62.85026589,61.95491282,58.96570834,56.64558031,53.31097896,49.8989065,45.01888265,42.09370274,39.07376257,36.91099144,35.48735,
CHE,NY.GDP.MKTP.KD.ZG,3.976409234,1.575817262,-0.005506463,-0.046846373,2.821528115,2.882638434,4.015007608,3.995722246,2.755511436,-2.07963322,3.268101656,1.920445985,1.217193657,1.821667791,2.446845157,1.657768711,2.045186469,1.584819616,2.916905098,1.210992207,-2.392826042,3.69215263
CHE,SI.POV.GINI,33.4,,31.7,,,,33.9,34.3,33.8,32.9,32.6,31.7,31.6,32.5,32.5,32.3,33,32.7,33.1,,,
CHE,SE.XPD.TOTL.GD.ZS,4.648369789,4.81137991,5.164219856,5.36935997,5.293079853,5.057400227,4.81757021,4.557980061,4.731929779,4.89041996,4.765629768,4.815269947,4.8583498,4.869029999,4.877799988,4.93844986,4.926459789,4.951570034,4.863259792,,,
CHE,TX.VAL.TECH.MF.ZS,,,,,,,,23.69704593,24.71705901,26.44738902,25.80779446,25.27260641,26.05758409,26.74996111,26.65761489,27.05065024,27.3348971,14.02342936,13.3174672,12.90854421,12.84405452,
CHE,FP.CPI.TOTL.ZG,1.558529197,0.98902033,0.642711507,0.638272931,0.802908731,1.171954203,1.059509283,0.732350603,2.426041171,-0.480481936,0.688238707,0.231349208,-0.692552018,-0.217323155,-0.013202539,-1.143908672,-0.434618664,0.53378784,0.936335464,0.36288618,-0.725874933,0.581814168
CHE,FR.INR.LNDP,,,,,,,,,1.536666667,2.659166667,2.661666667,2.6625,2.65,2.655833333,2.660833333,2.823333333,2.8475,2.899199139,2.943241069,2.984004077,3.01850411,3.058388017
CHE,SL.TLF.CACT.FE.ZS,57.63700104,58.8219986,59.29800034,59.4620018,59.10499954,59.34000015,59.75,59.93099976,61.29100037,61.57300186,59.98600006,60.52799988,60.82799911,61.13800049,61.89799881,62.27899933,62.83300018,62.59999847,62.89799881,62.97100067,62.50400162,61.72800064
CHE,SL.TLF.CACT.MA.ZS,77.77899933,77.38999939,76.70800018,76.79299927,75.96299744,75.09899902,75.40699768,75.76899719,75.46099854,75.2440033,74.34700012,74.6780014,74.48799896,74.18800354,74.13800049,74.21900177,74.49099731,74.45899963,74.22599792,73.63899994,73.38400269,72.70500183
CHE,LP.LPI.OVRL.XQ,,,,,,,,4.02,,,3.97,,3.8,,3.843969,,3.987158,,3.9,,,
CHE,CM.MKT.LCAP.GD.ZS,283.1306065,183.6027813,197.5225644,200.2688765,204.4473575,223.2098293,273.2152082,258.2695375,154.3622569,190.7357203,203.7265939,150.8949674,178.2143713,216.1632949,203.6112665,216.3817371,201.7473108,239.3965223,195.9324902,250.688028,266.0828275,
CHE,MS.MIL.XPND.GD.ZS,1.029280853,0.991880362,0.956388839,0.926631178,0.888924253,0.852623305,0.772549506,0.734436406,0.71863774,0.726566529,0.682000296,0.688864301,0.663502197,0.706124077,0.628104288,0.643890851,0.657387011,0.656917773,0.632561531,0.699250733,0.778520639,
CHE,IT.CEL.SETS.P2,64.93104962,73.48748859,79.4460317,85.14989422,85.67706623,92.51933445,99.70768138,108.9147354,116.7114642,120.8543333,123.505678,127.5154446,131.8813583,136.2535853,135.876155,135.5130156,134.1553264,131.1359393,126.5434466,126.7161621,127.3066923,
CHE,GC.NLD.TOTL.GD.ZS,0.022488734,0.123830645,-1.746274848,-0.782055824,-0.926860186,-0.463832301,0.3531477,0.62547855,1.208606102,0.159576263,0.236453519,0.492017675,0.511546733,0.45034005,0.320545799,0.563684314,0.16288337,0.875628032,0.850818338,0.923088005,-2.295651985,
CHE,EN.URB.LCTY.UR.ZS,21.4112319,21.50547465,21.56746427,21.63279894,21.71078776,21.79831327,21.88936503,21.92237646,21.87317566,21.82835415,21.82898671,21.81486096,21.81259262,21.79078132,21.7537322,21.73451102,21.72598996,21.75171258,21.81616117,21.8402753,21.85805943,21.87040425
CHE,GB.XPD.RSDV.GD.ZS,2.25880003,,,,2.597769976,,,,2.63883996,,,,2.850939989,,,3.043109894,,3.034130096,,3.146859884,,
CHE,IC.LGL.CRED.XQ,,,,,,,,,,,,,,6,6,6,6,6,6,6,,
CHE,GC.TAX.TOTL.GD.ZS,10.00993485,8.950523693,8.930459165,8.953141478,8.984394511,9.077115149,9.149140501,9.014252833,9.536097764,9.281755959,9.292882509,9.242550463,9.093700566,9.171629587,8.990095853,9.446872617,9.300428033,9.929127814,9.559657519,9.766390064,9.216140526,
CHE,IC.REG.DURS.FE,,,,20,18,18,18,18,18,18,18,18,18,18,10,10,10,10,10,10,,
CHE,IC.REG.DURS.MA,,,,20,18,18,18,18,18,18,18,18,18,18,10,10,10,10,10,10,,
CHE,IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,
CHE,IC.TAX.TOTL.CP.ZS,,,,,,28.8,27.6,27.9,27.8,28.7,28.8,28.9,29.4,28.8,28.8,28.8,28.8,28.8,28.8,28.8,,
CHE,SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,
CHE,SL.UEM.TOTL.FE.ZS,3.134000063,3.461999893,3.095000029,4.493000031,4.769000053,5.092999935,4.711999893,4.511000156,3.970000029,4.524000168,5.184000015,4.789999962,4.72300005,4.922999859,4.991000175,4.913000107,5.011000156,5.063000202,5.105000019,4.709000111,5.000999928,5.618000031
CHE,SL.UEM.TOTL.MA.ZS,2.302999973,1.700999975,2.776000023,3.812000036,3.947999954,3.89199996,3.40199995,2.930000067,2.819999933,3.773000002,4.474999905,4.070000172,4.274000168,4.602000237,4.690999985,4.702000141,4.84100008,4.572000027,4.366000175,4.109000206,4.660999775,5.061999798
CHE,SP.URB.TOTL.IN.ZS,73.383,73.375,73.401,73.427,73.452,73.478,73.504,73.53,73.556,73.581,73.607,73.631,73.653,73.674,73.696,73.718,73.739,73.761,73.797,73.849,73.915,73.996
SYR,IC.BUS.DISC.XQ,,,,,,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,,
SYR,IC.CRD.INFO.XQ,,,,,,,,,,,,,,2,2,2,2,2,2,2,,
SYR,FS.AST.PRVT.GD.ZS,8.468831767,8.064820823,8.217750972,10.1042393,11.65451487,14.76462729,14.69855839,15.08498807,17.53817397,19.63745523,21.93645555,20.74252479,,,,,,,,,,
SYR,EG.USE.ELEC.KH.PC,1064.905425,1144.182571,1233.56505,1294.213209,1397.534315,1497.888643,1537.887862,1540.326197,1558.988691,1515.28777,1823.61265,1672.768766,1363.921404,1068.87843,974.5754718,,,,,,,
SYR,EG.IMP.CONS.ZS,-111.7274793,-116.9186493,-125.1688844,-119.443627,-62.23388746,-27.00838287,-16.31860415,-6.23814446,-4.272946992,-12.47438812,-27.74548348,-26.1520902,5.455599352,37.72859641,47.833735,,,,,,,
SYR,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
SYR,IT.NET.BBND.P2,,,,,0.003365526,0.01470494,0.027377771,0.034998044,0.05349874,0.16343114,0.326819919,0.575377405,1.184772768,1.767993919,2.67864754,4.052033493,5.780594112,8.324150701,7.841153913,8.730710097,8.853072839,
SYR,IT.MLT.MAIN.P2,10.20816231,10.83699275,12.26248245,13.8442169,14.90927805,15.81129117,17.01535285,17.36571029,17.5834123,18.25491457,19.04756221,20.34454813,20.81352792,22.62064419,19.39555905,19.6676377,19.83814446,15.94667962,16.16990725,16.65542188,16.32620328,
SYR,NY.GDP.MKTP.KD.ZG,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-3.187281297,-5.63043805,-0.727486724,1.475766476,,,
SYR,SI.POV.GINI,,,,37.5,,,,,,,,,,,,,,,,,,
SYR,SE.XPD.TOTL.GD.ZS,,4.54640007,5.269849777,6.480840206,5.371479988,,5.279650211,4.864709854,4.59525013,5.130139828,,,,,,,,,,,,
SYR,TX.VAL.TECH.MF.ZS,,,,,,,,,1.824439317,1.5718731,1.382927161,,,,,,,,,,,
SYR,FP.CPI.TOTL.ZG,-3.846153846,3,-0.130505282,5.796829449,4.433141367,7.240349393,10.02411054,3.907709504,15.74532522,2.920897118,4.397413832,4.753163889,36.70229534,,,,,,,,,
SYR,FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,
SYR,SL.TLF.CACT.FE.ZS,20.8409996,20.16699982,19.50600052,18.86599922,17.58499908,16.37599945,15.25399971,14.11800003,14.80500031,13.17000008,12.96800041,14.93000031,15.11400032,15.34599972,15.59200001,15.81000042,15.98600006,16.13100052,16.24699974,16.35400009,15.43000031,15.71500015
SYR,SL.TLF.CACT.MA.ZS,80.67700195,79.36399841,77.99900055,76.61499786,76.23999786,75.86699677,75.57499695,73.77899933,73.40100098,72.48799896,72.33799744,71.8239975,71.85299683,71.87000275,71.88899994,71.92299652,71.98999786,72.06999969,72.15899658,72.2460022,70.32800293,70.76699829
SYR,LP.LPI.OVRL.XQ,,,,,,,,2.09,,,2.74,,2.6,,2.090922,,1.598322,,2.3,,,
SYR,CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
SYR,MS.MIL.XPND.GD.ZS,5.453656421,5.480550468,5.412501223,6.248324272,5.541838676,5.026419904,4.394446823,4.100543653,3.552339806,4.027707759,4.056141736,,,,,,,,,,,
SYR,IT.CEL.SETS.P2,0.18280591,1.19285046,2.341285431,6.804395283,13.15920478,16.06650903,24.52876182,31.36433411,34.14704328,47.25983693,54.75007196,61.27081563,63.5064898,62.77893855,75.03589254,79.52406813,76.43527339,89.99935539,101.0895154,113.5761609,95.19786627,
SYR,GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
SYR,EN.URB.LCTY.UR.ZS,25.84952181,25.97728307,26.1769537,26.3701404,26.4540396,26.37731267,26.09815573,25.70004514,25.39456708,25.41783455,25.91857781,20.39283345,20.95271602,21.79839469,22.74031093,23.67331215,24.43187704,25.00299852,25.2734756,25.15102291,24.63869506,23.78668889
SYR,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,0.01963,,,,,,
SYR,IC.LGL.CRED.XQ,,,,,,,,,,,,,,1,1,1,1,1,1,1,,
SYR,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
SYR,IC.REG.DURS.FE,,,,44,44,44,44,44,17,16,14,14,14,14,14,14,16,16,16,16,,
SYR,IC.REG.DURS.MA,,,,43,43,43,43,43,16,15,13,13,13,13,13,13,15,15,15,15,,
SYR,IC.GOV.DURS.ZS,,,,,,,,,,12.2,,,,,,,,,,,,
SYR,IC.TAX.TOTL.CP.ZS,,,,,,43.5,43.5,43.5,40.5,39.9,39.9,39.9,39.9,39.9,42.7,42.7,42.7,42.7,42.7,42.7,,
SYR,SE.PRM.TCAQ.ZS,89.21264648,87.95133972,88.38903046,,,,,,,,,,,,,,,,,,,
SYR,SL.UEM.TOTL.FE.ZS,19.94000053,25.39599991,23.11199951,20.88100052,21.60199928,22.46100044,23.34700012,25.61199951,24.10400009,22.05699921,21.97200012,21.21500015,21.22699928,21.04100037,20.61599922,20.3939991,20.22800064,20.10000038,19.93700027,19.80900002,22.26600075,23.24099922
SYR,SL.UEM.TOTL.MA.ZS,6.958000183,8.177000046,7.936999798,7.731999874,6.830999851,6.001999855,5.18599987,5.196000099,8.319999695,5.630000114,6.222000122,6.099999905,6.199999809,6.222000122,6.145999908,6.146999836,6.168000221,6.201000214,6.217999935,6.245999813,7.584000111,7.711999893
SYR,SP.URB.TOTL.IN.ZS,51.947,52.314,52.682,53.049,53.417,53.782,54.146,54.511,54.875,55.237,55.6,54.58,53.555,52.529,51.5,52.168,52.835,53.5,54.162,54.821,55.475,56.124
TJK,IC.BUS.DISC.XQ,,,,,,0,0,0,4,6,8,8,8,8,8,8,8,8,8,8,,
TJK,IC.CRD.INFO.XQ,,,,,,,,,,,,,,0,6,7,7,7,7,7,,
TJK,FS.AST.PRVT.GD.ZS,,,,,,,,,26.825902,22.83990142,14.17053945,16.03704339,14.64830628,18.54142399,21.77536177,21.57390776,19.09622873,13.01458571,11.94225244,11.58236731,13.03200297,
TJK,EG.USE.ELEC.KH.PC,2161.56513,2143.226805,2140.547306,2138.636867,2160.185435,2149.553166,2137.783691,2073.154518,1947.038554,1911.130205,1893.217536,1811.235768,1761.0521,1692.725684,1499.485994,,,,,,,
TJK,EG.IMP.CONS.ZS,41.15128392,39.25067027,36.0184904,32.36317545,36.37759865,33.93342242,37.03620814,38.42348582,39.51319287,29.79061167,29.12213283,29.5034211,28.73741355,33.71686366,36.24549558,,,,,,,
TJK,GC.XPN.TOTL.GD.ZS,8.955336654,9.481589828,,11.16845886,13.74744215,,,,,,,,,,,,,,,,,
TJK,IT.NET.BBND.P2,,,,0.000152869,,,,0.051609363,0.050735583,0.059744027,0.062438608,0.065215894,0.068572865,0.07196236,0.073914012,0.070972086,0.069255443,0.067565528,,0.064370651,0.062908611,
TJK,IT.MLT.MAIN.P2,3.515186828,3.59025929,3.696980193,3.748226528,4.103633096,4.127069555,,4.144748616,3.979788985,4.715161527,4.884731688,4.936661336,4.990580755,5.273103981,5.339984464,5.405707197,5.40192454,5.393981353,,5.38567783,5.263353794,
TJK,NY.GDP.MKTP.KD.ZG,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.899260206,7.099894057,7.599278842,7.400652432,4.400049702,9.200190431
TJK,SI.POV.GINI,,,,32.7,33.6,,,32.2,,30.8,,,,,,34,,,,,,
TJK,SE.XPD.TOTL.GD.ZS,2.328710079,2.376590014,2.775789976,2.420789957,2.772030115,3.512130022,3.40350008,3.413269997,3.459830046,4.098309994,4.006750107,3.935110092,4.018030167,,,4.967740059,5.763679981,5.83796978,5.5583601,5.712900162,,
TJK,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,33.78672234,14.47736892,4.178419341,4.528856478,1.04642371,
TJK,FP.CPI.TOTL.ZG,,38.59188945,12.24998478,16.3034912,7.141965087,7.091932441,10.01086519,13.14912471,20.47052191,6.448234811,6.445314408,12.43154904,5.83116601,5.009646453,6.104427651,5.714559496,6.004580823,,,,,
TJK,FR.INR.LNDP,,,4.669330097,6.889021653,10.14789356,13.13451225,14.63705501,11.96614917,14.22415027,15.03520287,14.7519835,14.22491328,13.4186972,17.75534782,19.04172131,21.61006371,21.40973206,25.96710066,23.35168142,18.37452398,,
TJK,SL.TLF.CACT.FE.ZS,31.27400017,31.26600075,31.25799942,31.25099945,31.55200005,30.93400002,30.29199982,29.59199905,28.90699959,28.6970005,29.20400047,29.71899986,30.23999977,30.76499939,31.29400063,31.82799911,32.36600113,31.79599953,31.27700043,30.79700089,30.39100075,30.20999908
TJK,SL.TLF.CACT.MA.ZS,57.88800049,57.87200165,57.85800171,57.84400177,58.13100052,57.51599884,56.86999893,56.15399933,55.43899918,55.2140007,54.81700134,54.42599869,54.03099823,53.63399887,53.23400116,52.83100128,52.42699814,51.90999985,51.43299866,50.98600006,50.6269989,50.5340004
TJK,LP.LPI.OVRL.XQ,,,,,,,,1.93,,,2.35,,2.28,,2.527419,,2.062743,,2.34,,,
TJK,CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
TJK,MS.MIL.XPND.GD.ZS,0.598174533,0.580783882,1.048836933,1.118791495,1.131336328,,,,1.02218714,0.954768509,0.952855125,1.09380664,0.99913996,,1.128380097,1.281982414,1.215139771,1.093906012,1.082302016,1.038329778,1.010689752,
TJK,IT.CEL.SETS.P2,0.018660495,0.025797209,0.205387788,0.7279165,2.026300176,3.903188552,31.05775341,30.19777784,50.95084141,66.53312066,78.92295793,82.1564376,82.89697498,93.51508709,96.92550425,100.4136726,108.5001937,111.5281656,109.8800275,117.9592186,121.4555585,
TJK,GC.NLD.TOTL.GD.ZS,-0.807074495,-0.151259849,,-4.572394674,-6.613396462,,,,,,,,,,,,,,,,,
TJK,EN.URB.LCTY.UR.ZS,34.47273231,34.73066622,34.96730146,35.18142481,35.37753664,35.55089096,35.70598431,35.84051232,35.95502209,36.04548934,36.11582825,36.16943005,36.17621902,36.13997102,36.05765275,35.93247268,35.76453504,35.56113042,35.33832181,35.1142693,34.9052231,34.71628426
TJK,GB.XPD.RSDV.GD.ZS,,0.089529999,0.07068,0.068850003,0.066969998,0.095700003,0.107320003,0.067780003,0.06983,0.085770003,0.089139998,0.121480003,0.114320002,0.11851,0.116240002,0.103399999,0.106219999,0.109569997,0.094010003,0.093670003,0.089029998,
TJK,IC.LGL.CRED.XQ,,,,,,,,,,,,,,1,1,1,1,1,1,11,,
TJK,GC.TAX.TOTL.GD.ZS,7.703083898,8.201926827,,9.702188432,9.821023787,,,,,,,,,,,,,,,,,
TJK,IC.REG.DURS.FE,,,,,,79,79,66,66,42,16,13,13,22,28,11,21,10,10,7,,
TJK,IC.REG.DURS.MA,,,,,,79,79,66,66,42,16,13,13,22,28,11,21,10,10,7,,
TJK,IC.GOV.DURS.ZS,,,5.8,1.5,,4.2,,,11.7,,,,,21.7,,,,,,10.7,,
TJK,IC.TAX.TOTL.CP.ZS,,,,,,79.9,79.9,80,83.4,83.8,84,84.5,84.5,80.9,81.8,81.8,66.1,66.3,67.3,67.3,,
TJK,SE.PRM.TCAQ.ZS,,81.58956909,81.57401276,81.97554779,84.06072998,,93.04897308,87.40868378,88.30003357,89.52004242,92.93756866,93.66168213,93.91297913,94.07849884,100,100,100,100,,,,
TJK,SL.UEM.TOTL.FE.ZS,13.94099998,13.57999992,13.21700001,12.82800007,12.42199993,11.94900036,11.56499958,11.19200039,10.80500031,10.34500027,9.68200016,8.987000465,8.277999878,7.565999985,6.84800005,6.132999897,5.434999943,5.506000042,5.579999924,5.645999908,6.113999844,6.370999813
TJK,SL.UEM.TOTL.MA.ZS,15.78499985,15.42800045,15.06799984,14.67700005,14.26200008,13.7670002,13.375,12.99300003,12.59300041,12.10200024,11.5340004,10.92700005,10.3039999,9.67800045,9.043999672,8.413000107,7.80700016,7.84499979,7.888000011,7.921000004,8.472999573,8.588000298
TJK,SP.URB.TOTL.IN.ZS,26.501,26.503,26.505,26.507,26.508,26.51,26.512,26.514,26.516,26.518,26.52,26.521,26.545,26.589,26.655,26.742,26.851,26.982,27.134,27.309,27.506,27.726
TZA,IC.BUS.DISC.XQ,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
TZA,IC.CRD.INFO.XQ,,,,,,,,,,,,,,0,0,0,8,8,8,8,,
TZA,FS.AST.PRVT.GD.ZS,3.112802581,4.114288714,5.222258305,6.190175008,7.107231401,7.424954915,9.790020028,11.46894867,11.91102554,11.26738836,11.71826227,12.35496321,12.81844889,12.5373333,13.30373481,14.61353808,13.6703068,13.06529518,12.70003943,12.61554649,13.16424556,
TZA,EG.USE.ELEC.KH.PC,59.10592968,62.90378347,68.28963749,68.1384536,79.80253274,79.60921421,65.36250806,81.78181408,86.34789591,72.43377243,96.62536859,87.337258,97.80453473,100.2410488,103.681778,,,,,,,
TZA,EG.IMP.CONS.ZS,5.730752188,6.019527781,6.625977855,6.79866581,8.362155897,8.043029498,8.094055946,7.385175852,7.370977391,6.553428767,7.522763379,9.124305039,11.21532628,11.28757341,10.72806025,,,,,,,
TZA,GC.XPN.TOTL.GD.ZS,,,,,,,,,,15.35182589,13.19308239,14.37604743,14.01790764,14.83107431,16.07944415,14.87007795,13.36885315,15.72515199,14.57486263,,,
TZA,IT.NET.BBND.P2,,,,,,0.006733364,0.007580534,0.008342876,0.015343835,0.016128121,0.017034029,0.061891453,0.087826438,0.11638069,0.169333567,0.205894675,0.600336706,1.39674582,1.529357877,1.792339801,1.901101308,
